,context,by,when,post
127,bug,ex0rsyst,"Oct 19, 2013 @ 2:25pm ","Originally posted by Plzbanme:Almost every feature seen in the trailer is in game. Dig is going to be added early next month if everything goes as planed.(and it is subject to change) It can be fun playing Fort defence and exploring infinite terrain. If you enjoy creating stuff there is creative mode.  Most of the problems you hear about missing features are just people not wanting to read. They watched one video on the game and didn\\\'t bother to read the store page before buying. Updates are slow but not the rate of content being added to the game. The devs don\\\'t waste time by releasing bug fix patchs at this point in the game.(they do fix some bugs with every patch) Their main focus is to get content in right now. Patchs are also about a month a part right now. ...Are you serious?MOST of the stuff in the trailer is not accessible to the public right now, so why are you sayign most of it is? "
128,bug,#11,"Oct 19, 2013 @ 10:40pm ","Originally posted by osiriss2:Originally posted by Fire_XIV:-snip- In fairness the majority of content shown in the trailers is accessible in game such as infinitely generated terrain, randomly generated weaponry, vehicles and the game modes (as well as some things not shown). However, there are also a number of missing features which should be coming soon. Sure we have a buggy crash-plagued Inf Terrain Demo, and a Fort defense mode, plus some small creative stuff. But that\\\'s it. Currently we either don\\\'t have or can\\\'t access: Survival, Skills, Digging, Space (I think), Build Integrity, Custom Gun Forging, and meaningful harvesting.This really is in a barebones state, and I hate when people, especially mods, say that this game has majority of the content in it, but I also hate when an uninformed customer comes along and QQs about the game lacking."
129,bug,#12,"Oct 20, 2013 @ 1:23am ","Originally posted by Fire_XIV:Originally posted by osiriss2:In fairness the majority of content shown in the trailers is accessible in game such as infinitely generated terrain, randomly generated weaponry, vehicles and the game modes (as well as some things not shown). However, there are also a number of missing features which should be coming soon. Sure we have a buggy crash-plagued Inf Terrain Demo, and a Fort defense mode, plus some small creative stuff. But that\\\'s it. Currently we either don\\\'t have or can\\\'t access: Survival, Skills, Digging, Space (I think), Build Integrity, Custom Gun Forging, and meaningful harvesting.This really is in a barebones state, and I hate when people, especially mods, say that this game has majority of the content in it, but I also hate when an uninformed customer comes along and QQs about the game lacking. Content and features are two different things. That is why I rarely say anything about content. Content is the medium which is used to experience features. Survival is not a feature but content in the game which allows you to use the features which are being worked in game now. Once dig is in everything will be in game to allow for a survival mode. Mobs, dig, build, resources, crafting are all the basic things you need really. If you need another example think about guns in a game. Guns are the feature but the ak 47 is part of the content that lets use experience that feature."
130,bug,War Doctor,"May 15, 2014 @ 5:56pm ","I really hope Starforge\\\'s final dedicated server software will be ROCK SOLID, and I wish the devs start taking this very seriously as soon as possible.Even if the game itself is buggy/evolving, having a stable and long lasting world is absolutly necessary."
131,bug,Battury,Apr 13 @ 9:32pm ,"They\\\'ve made a couple other games, actually. They\\\'re all just as buggy. These guys, at this point, basically just do asset flips with slightly different combat now."
132,bug,Great Dane,"Oct 15, 2015 @ 4:01pm ","perfect, let\\\'s do this to very poorly optimizied, buggy game, see how devs like for their games to be xposed of their poor quality."
133,bug,"Jun 26, 2015 @ 12:34pm",Suggestion: Keep true to your word..,"I\\\'m not a hater nor a fanboy - I am an avid gamer who after watching footage of the game bought it here on Steam.  I\\\'ve read a lot since then, and am going to quote something from Code}{atch:""We will continue to monitor the game, and plan to do another update in the future with bug fixes. Further updates will depend on future sales of the game. ""The ball is in your court PR dude and dev team.  I\\\'m sure sales just surged after this last Steam sale - So in your words, future sales have come in, time to update the game.This would ALSO be a great opportunity to show the fans and players out there that you CAN be vested in two projects as a small company, by keeping your word.  On the flip-side, it sends a clear message as well if you (continue) to do nothing for the StarForge project and will ultimatley be a huge let down.If you have no interest in the project, perhaps, like Mohang/Notch, you should consider selling off the project to someone/some company who desires to see your truly awesome project progress.  Like I say, balls in your court now CH, do the right thing here."
134,bug,#10,"Aug 25, 2013 @ 9:09am ",It is nearly impossible to play and enjoy the game at this point is my problem.  I can\\\'t find bugs and offer constructive criticism if playing the game for 5 minutes makes me not want to ever try it again!
135,bug,"Aug 23, 2013 @ 6:11pm","I\\\'m on another planet?  Interesting.  I can spell and try to use correct grammer :p.  I just voiced my opinion.  You took it on yourelf to attack what I said.  Honesly it would be very dis-honest to suggest this game to others right now considering the stage of development it is at.  Sure, I may wind up getting a good deal compared to what others might pay eventually but they will step into a world ready to play instead of a confusing game with little to no direction.","Ugh this game is in it\\\'s EARLY ALPHA. It\\\'s bound to have lots of problems, I hate when everyone asks why this game is so buggy and incomplete.Hell there\\\'s a FAQ"
136,bug,"The game\\\'s in alpha, I\\\'ve never seen a game in alpha that actually could do all this.Just look at the interface, it is clearly a temporary one. They cannot make a tutorial based on temporary alpha content, since it would result less people working on the actual game now, to make the tutorials and stuff, as well as later, to keep those updated with all the changes that comes in this alpha phase.I agree the game is really confusing, I took way over an hour to figure out how to build a turret. As of now, I have no idea of how to do most things that are alreadi in-game, but I would not expect an official tutorial or wiki, and would not want it if it meant slower game development.",It is nearly impossible to play and enjoy the game at this point is my problem.  I can\\\'t find bugs and offer constructive criticism if playing the game for 5 minutes makes me not want to ever try it again!,"Originally posted by Absurd Fantasy:It is nearly impossible to play and enjoy the game at this point is my problem.  I can\\\'t find bugs and offer constructive criticism if playing the game for 5 minutes makes me not want to ever try it again! You bought an alpha.There are going to be updates.But it\\\'s pointess to complain that ""this game isn\\\'t finished yet""."
137,bug,"Originally posted by Guilherme D\\\'ravem:I don\\\'t want to be white knight or anything but there\\\'s some truths that can\\\'t be denied. (And yep! One of those is that StarForge Devs are the \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 around.)Again, Early Acess tittles actually come with a warning about being a tittle in development and bla bla bla, those are actually the few we can\\\'t really blame valve at all, they just look at the potential and promisses of a game and decide to give it a chance, so their blame is no bigger than our own for looking at the potential and promisses and buying the early acess tittle, and was our choice to bet on each early acess we get, just as it is on any other bet we do on unfinished products. (Or any bet at all, I doubt a cassino owner is going to take complains because someone lost money at their tables or machines.)What people need to understand is that Early Acess isn\\\'t diferent from giving money on a kickstarter, the diference is that from the moment you buy a early acess you have the chance to play the alpha version (or so) and give the devs feedback about it.That said, yeah there\\\'s a LOT of \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 on Steam, mostly from greenlight (were the users that voted on \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 are the ones to be blamed) and actually a bunch from Steam Direct (THOSE we can blame valve, oh \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 what the standart they did for chosing a lot of those \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 games?)And giving merit where is deserved, Valve/Steam actually is pretty customer friendly, even facing that they\\\'re still a business and need to make money to keep running, they give lower prices at countries were game prices would be way too expensive for most average games buy it, they do all kind of sales (major sales and week/flash ones) to make games avaible for a better price to everyone on every country, they actually have a refund system, something that not every online gaming store have (and yeah, that system was way better before, till it needed to be reworked because users were exploiting it, so the blame it\\\'s on users). and at the same time, they keep selling dead games under the early access label, products that are far beyond their expiration date,asset flips and more.i agree with just about everything you say but i would never call Valve customer friendly as long as they don\\\'t remove the thrash that gets sold on a daily basis.at the very least, they should remove all early access games that have not been updated in more than 2 years and there are quite a few of those out there.that label you mentioned first, implies ongoing development.selling a product under that label while it is not being developed probably comes very close to false advertising.For starforge, maybe it should be labeled as a failed product.then if people still want to take the risk, it\\\'s on them, now it looks completed but it really isn\\\'t and not everyone will take the time to read up on what they are buying.","Jul 10, 2018 @ 10:05am","I DO agree with you that Steam could, even should, have a better system to show if Early Acess tittles are active or just abandoned projects, even if just a specific page for early acess tittles showing update dates and some info of what each update was. (A lot of games both EA or not do that as news, but would be nice for both to have a specific page saying what a updade is changing. I find myself aways wondering what will be when I see Steam updating one of my games.)But I believe you need to rething if you believe that removing a Store page is as simple as ""Someone in valve go and decide to remove a page for any reason, go and do it, removed."", I\\\'m 100% sure that each company that get a game or software on steam have a contact with valve about it, that define what both the company and valve/steam can and cannot do.Of course valve can and do remove store pages or just the option to a game/software being sold in the page when there\\\'s a reason like false advertise or some kind of malicious intent that go against the contract, but, and I confess I\\\'m guessing here, I believe there\\\'s nothing in the early acess contracts about a minimium updates by time period, and so if a company just stop updating a EA game, there\\\'s no breach of contract.Actually I believe there\\\'s not even anything specific of when a game can go out of early acess, we seen some games just going out of early acess while stll buggy or incomplete, sometimes the devs just stamping ""done"" over it and leaving. Sadly (again) -I believe- the contract valve have don\\\'t allow anything so simple as removing a game from being sold or game store page ""just because"" it been abandoned. (At least not while not risking to breach contract themselves, and surely valve/steam don\\\'t wand to do dumb moves and have the annoyance of being sued by some random dev \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5)Steam could DO some better ways to allow even us customers to decide better before getting a early acess or not, but ultimately it\\\'s up to us customers see and judge what is worth or not risking to buy while still in early acess, or just keep our distance and wait for a launch.And for people who don\\\'t take the time to read before investing money, a few bucks on a computer game ins\\\'t from far the bigger risk they\\\'re allowing themselves into. If someone buy crap because did not stop to check what\\\'s inside the box, they can\\\'t complain when opening the box there\\\'s crap inside.That\\\'s actually go for anything in the world, but when buying a game (double for EA tittles) aways check customer reviews, if unsure but tempted to buy, maybe give a peek on the discussion foruns or google about it (or about the dev).PS: On StarForge, it don\\\'t even have a Store page for some time now, and actually that\\\'s a bad thing, the Devs did it to try to hide under the rug their dirty past (The infinite negative reviews of SF) while selling new games. That\\\'s actually another reason while not aways is for the best a store page be just removed, the people who would actually do some reading but not go as far as check outside steam would just never heard that dev just abandoned another project before."
138,bug,Cmdo.Delta,"Aug 24, 2018 @ 9:17pm ","I feel like \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5, i only spent 0.3h... you\\\'re a god man!And I wanted to reinstall it to feel the pain again of my wasted money being picked up by those robbers but... then i read in bug forum that it\\\'s not working on Windows 10.... Awwwww how unfortunate.. i\\\'ll never beat your 5h!"
139,bug,Ryuk,"May 2, 2014 @ 3:38pm ",Hello Will friend of your cousins! Im here to tell you that yo uare developing this game in the wrong way. Right now you are adding things that will make the game look better. THE GAME DOESNT NEED TO LOOK BETTER! Stop adding pretty things and get to bug fixing and proformence! Im using a computer th price of a small car and Starforge runs like crap! also you need to update more often and keep adding on instead of replacing the features! I want to dig but I cant unless I revert back to a really early build! The problem is you are loosing the attension of gamers! They will play the game see its problems and leave telling everyone to leave with them! you need to make the game good before you can make it beautiful! start with making a good game!!!!
140,bug,Another Zombie,"May 2, 2014 @ 10:47pm ","@Markieer, this game is early access, they don\\\'t have to be adding content to make it 100%payable, the purpose of buying into a early access is too support the developers in a idea, and a investment for you down the road. What\\\'s the point of adding in loads of more features when the current ones aren\\\'t as good as they could be, and will only be harder to improve the more they add in. ITS EARLY ACCESS DONT EXPECT TOO HAVE 60FPS. If people are upset that they bought a EALY ACCESS GAME and it has bugs then they are stupid as hell and probably shouldn\\\'t be buying EARLY ACCESS GAMES in the first place."
141,bug,Neurolobster,"May 3, 2014 @ 5:04am ",It\\\'s good to see that this game is moving on. Some people do like to forget that this game is still in the Alpha. Adding/removing content and features is normal. Hunting bugs and correcting mayor part of the code is part of it too. I agree with Nick and Formlessmite about it.So keep it up!
142,bug,Loki_McNeil,"Dec 18, 2014 @ 4:24am ","1) Iron is more plentyful than any other resource. In a typcial game, I find 5 or 6 Iron nodes.2) The Monsters are a bit bugged, but rarely do I have this issue. It\\\'s an alien world, and I rather like the challenge of having a leacher jump up out from the ground behind me.3) Clipping through the textures seems more a problem with the physical models and memory, than texture maps. (Im a computer graphic artist who works with lightwave 3d)4) That is because this was suppose to be a team based game, where by your objectives are to survive, evade your enemies and build a base that cannot be penetrated.5) This is is true to a large extent, sadly."
143,bug, (Banned),"Dec 30, 2014 @ 12:25pm ","Originally posted by Loki_McNeil:2) The Monsters are a bit bugged, but rarely do I have this issue. It\\\'s an alien world, and I rather like the challenge of having a leacher jump up out from the ground behind me.3) Clipping through the textures seems more a problem with the physical models and memory, than texture maps. (Im a computer graphic artist who works with lightwave 3d) The point is that the monsters clip through ground or hover in midair sometimes which is really annoying for a RELEASED game!6)The vehicles physic and driving behaviour is ALPHA stage. "
144,bug,antirelic,"Dec 29, 2014 @ 1:04pm ","Lots of good, early access games that are making steady progress towards maturity, while giving players a reliable and enjoyable, but reduced, game experience. 7 Days to Die is an excellent of an early access game that was done responsibily. Sure, its got bugs and problems, but the progress is consistent, updates that introduce bugs are patched within a few days and the game is returned to normal.StarForge was released without a substantial amount of game play features. It looks like the devs abandonded their ambitions to make the environment challenging, and is attempting to dump this into the ""PvP"" arena... which it is so absurdely not a PvP game, has no PvP principles short of just being able to kill each other."
145,bug,#3,"Aug 11, 2013 @ 4:45pm ","It works now! Yay! EVERYONE CAN NOW CONNECT! I already have like 6 people. Also by the way, sometimes it won\\\'t connect on the first try, I think that\\\'s a bug with the game. So keep trying to connect."
146,bug,Slickback961,"Feb 28, 2014 @ 7:01pm ","Woo hoo! great job guys, but just to let you know, i cant place stuff into inventory chests, i dont know if this is a new bug or if its something that im doing wrong."
147,bug,JunnuW,"Feb 28, 2014 @ 11:29pm ",Game runs 10 times better now and looks better with no terrain bugs =) Nice update
148,bug, [developer],"Mar 31, 2014 @ 6:47pm ","I can confirm this bug (slow down when drilling) happens when you save and disconnect and restart a new level. The workaround at this time is to exit the game and restart it in order to change your level, this will avoid drill slowdown. We will have this fixed for the next update."
149,bug,kimi,"Apr 1, 2014 @ 1:43am ","yesssalso a bug with the crossair for placing blocks: it doesnt display correctly, so i dont know where i\\\'m placing blocks.tried restarting all new character & world, and still happens.On the other hand, the perfomance has increased amazingly, the game runs very smooth now :D nice job"
150,bug,"I know that feel, and I was only making two balls bounce around randomly on the screen","Sep 5, 2014 @ 4:14pm","A very fun one to watch is Episode 42 - v2 of the hangar shipping.  ""38 pages of skype chat..."" etc.  They discuss the build process and what goes on.It starts at ~42 minutes in.https://www.youtube.com/watch?v=NHD5f1p6EOMmodels not having hands, builds not working due to bugs in the software, ships not in, screens were\\\'t, etc.""it used to work but doesn\\\'t now - why?!?!!!""  those kinds of things.They go across all the ... interesting issues in getting a final build up."
151,bug,KaTze,"Jul 19, 2013 @ 6:52pm ","4\\\'th :DEvery Update is a good Update.But it\\\'s much much much to do x.xPerformance... ingame deep... items... bugfixes etc.Anyway, thx!"
152,bug,the dreaded deadly dolphin,"Jun 14, 2013 @ 1:27pm ",i have some bugs to report the vat is being fired apon by my owen guns and the map somtims makes large sqwere shaped holes in the floor and my pc keep saying star fore has stoped working when i wonder two far frome the vat
153,bug,"May 19, 2016 @ 10:13pm",Our delivery from STARFORGES money trap is NIGH cheer!,"I found a game that delivers eveything starforge promised! The name of the game is....drumroll....Empyrion  Galactic Survival!!+Singleplayer & MP+mostly bug free+Good Graphics+in depth crafting system+ build the base of your dreams piece by piece+Open world+AI animals and bases+almost limitless build options+mining, farming, hunting!+Great for Co-op+Great for singleplayer +build any type of vessell you wish! from the massive capital ships to tiny fighters or large transports.Even in singleplayer there are many planets and mulitiple AI enemy bases! Base building is SO much more fun than in starforge! +again the game is mostly bug free so far I have enjoyed smooth gameplay! Quick read this before starforge locks me out of the forms!"
154,bug,#6,"Jul 16, 2016 @ 11:17pm ","Originally posted by Lystent:I Also, I am very disapointed in all of the hackers exploiting all of the shoody code of Reign of Kings; hacking for just to get an edge over other players in the game. They should\\\'ve been crashing all of the servers the whole time! We have to get our money\\\'s worth somehow. Its not like they\\\'re going to fix the bugs."
155,bug,Originally posted by Lystent:,Originally posted by The \\xc2\\xa7uspense:Can someon pick up that phone... Becouse I CALLED IT!!!!!!!! You called a phone? Weird.,"Originally posted by ImOnlyOneMan:Originally posted by Lystent:I Also, I am very disapointed in all of the hackers exploiting all of the shoody code of Reign of Kings; hacking for just to get an edge over other players in the game. They should\\\'ve been crashing all of the servers the whole time! We have to get our money\\\'s worth somehow. Its not like they\\\'re going to fix the bugs. But think of all of the carnage!!"
156,bug,"Jul 3, 2016 @ 6:31am","Seriously, at this point if someone pays money for this game its their own damn fault. If you skip past the ""Overwhelmingly Negative"" reviews and the discussions then you deserve to lose money. I say let people buy this game, its not a scam at this point, the information is right there for all to see.","Originally posted by Police man:my friend and i dont have any problem playing it togeather, just had to foward my ports and we got connected. so far we spawned in made some clothes and a small fort so it seems alright, i dotn know what is wrong with the game other then it is a little blury on highest graphics servers will forget chunks of the map to a certain extent, this whipes out bases.servers would frequently crash causing the above issue to happen.these are issues thats plagued the game since the dawn of time. they never got fixed. they never even attempted to fix them. if they did, something with those bugs would have changed or act differently. im no code expert, novice at best, and even i know this. i also know coding in unity engine is NOT hard. im sure i could do it if i put my time and effort into learning it, but theres better options on the horizon so why bother."
157,bug,Dr. Damn Nation,"Nov 26, 2013 @ 5:44am ","Originally posted by Fire_XIV:Unfortunatly we technically didn\\\'t really buy a ""game"", we just supported the devs hoping they could make the game we wanted. And no, I am not one of those ""lol giv dem time cuz dey don\\\'t want to give us buggy crap"" guys, I\\\'m just as disappointed, but we still weren\\\'t buying the full game. so you are not getting the full game when its going to be released? Doesnt matter when this is, but you ""technically"" bought a game, you just get access to it earlier. Simple as that. Its like a preorder bonus."
158,bug,"Originally posted by Fire_XIV:Unfortunatly we technically didn\\\'t really buy a ""game"", we just supported the devs hoping they could make the game we wanted. And no, I am not one of those ""lol giv dem time cuz dey don\\\'t want to give us buggy crap"" guys, I\\\'m just as disappointed, but we still weren\\\'t buying the full game. so you are not getting the full game when its going to be released? Doesnt matter when this is, but you ""technically"" bought a game, you just get access to it earlier. Simple as that. Its like a preorder bonus.",Originally posted by Fire_XIV:,"Originally posted by NemesisZidar:Originally posted by Fire_XIV:Unfortunatly we technically didn\\\'t really buy a ""game"", we just supported the devs hoping they could make the game we wanted. And no, I am not one of those ""lol giv dem time cuz dey don\\\'t want to give us buggy crap"" guys, I\\\'m just as disappointed, but we still weren\\\'t buying the full game. so you are not getting the full game when its going to be released? Doesnt matter when this is, but you ""technically"" bought a game, you just get access to it earlier. Simple as that. Its like a preorder bonus. Its been 6 months since I bought the game and it looks exactly the same..."
159,bug,"Mar 22, 2016 @ 2:16am",For those who bought the game,"I am so incredibly sorry. I really am. I bought this game two years and am looking through the discussions for the hell of it to see that there are still people who bought it. I am so sorry and wish I could give you your money back. The 10 hours I spent on it were okay, and I might still play this buggy broken piece of \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 if it was populated at all, but I can\\\'t think of a more sad situation than playing a \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 game you bought in its terribly broken state all by yourself. I\\\'m sorry, and I hope to god you play a better game.P.S. \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5 this game."
160,bug,Brewdog,"Jun 12, 2016 @ 8:53pm ","Im in same boat bought it back in pre realse and it was a good game then they took a crap on it leaving it to rip more new players,And i wish I can warn other of there other crap game Reign Of Kings, (Thank god i did NOT buy that) this company has a habbite of slapping a crappy, buggy (Final realse) on there games and just watch the poor people who dont know better give them there cash."
161,bug,Maximum Sloth,"May 17, 2016 @ 4:39am ","Originally posted by Xilo The Odd:if i could find my post somewhere in here, i actually got a reason back for them why development stopped on this. it boiled down to lack of skill with the engine, and having to completley recode the game to get it optimized and functioning properly.not the greatest answer in the world. if they wanted any faith from any of us the next title wouldnt wind up a broken mess like this, a discount for previous owners of this on the next title of no less than 50% would have been acceptable and a good gesture.but we were offered nothing.  And the new game is a broken, buggy mess. "
162,bug,Cursehead,"Jan 17, 2016 @ 6:53am ","I can\\\'t say much about how to do this, but i can tell you right now that the game is not designed to be changed by the community.Some games like 7 Days To Die and Ark used easy accessable files so players can adapt the game to their liking and expand it themselves if they want, Starforge didn\\\'t do that making everything a lot harder.Main problem however is that if somebody did try to finish the game all the new incomming monney would still go to the pricks that abandoned the game without any explanation or apology, wich seems unacceptable to everyone :)But i do agree that with some mayor bug fixes the game could still be enjoyable,i don\\\'t even know what went wrong."
163,bug,"Mar 28, 2015 @ 1:48pm","I\\\'d like to buy this game, lower the price","Lower the price. Since it\\\'s abandoned, I\\\'d like it to be like 5 bucks or something. Still looks like a few hours of fun, despite dead and buggy."
164,bug,BloodyArnoud,"Mar 29, 2015 @ 2:43pm ","I\\\'d give my copy to you for free if I could. It\\\'s not worth the diskspace it\\\'s installed on even, that\\\'s how buggy it is.Remember ""Big Rigs: Over the road racing"", where you couldn\\\'t actually race properly?Welcome to StarForge, the construction and exploring game where you can\\\'t explore or construct."
165,feature,StarForge Release Version 1.0,"Sep 18, 2014","Release Trailer: http://youtu.be/AXVledJlEmIWe are proud to announce that we are releasing StarForge today! After many years of hard work, dreams and determination, we are releasing the 1.0 of StarForge. This would not have been possible without the help of the community, fans, and supporters of our game through its various phases over the years.Two and a half years ago, Will and Steve were working out of a basement part time on the game, and then the game exploded online, giving us the opportunity of a lifetime to finally make the game we\\\'ve always wanted to build. A year after that, we managed to increase to a team of 4 developers. And after the launch on Early Access, managed to build a small company which has been working to bring you the StarForge release today. This would not have been possible without the hard work and efforts of a tireless development team, and your continued support.We understand that at times we bit off a bit more than we could chew, and certain areas took quite some time to build and test. It goes without saying that this has been a vast learning experience for us all. We really appreciate everyone\\\'s patience and support during the development stretch. We are glad to have participated as one of the first few games to launch the Early Access section on Steam, and to learn and develop with the community over the past year and a half. We plan to exit Early Access within the next few days. We also plan to no longer sell the Founders Club upon, or shortly after release, depending on how quickly Steam can remove it. We only want the Founders Club to contain exclusive rewards for early supporters.We believe we have put in some super cool and innovative technology and gameplay, including an Infinite Procedural World, Voxel Digging, Real-Time Atmosphere, Procedural Asteroids, Tunnels, Caves, Mountains, Biomes, Physics Movement, Vehicles, Tons of Guns, Creatures, and Objects, and so much more! All of this works with both single player and multiplayer. It has been a labor of love, we are glad to have progressed this far, and we really enjoy playing the release version. We will continue to monitor the game, and plan to do another update in the future with bug fixes. Further updates will depend on future sales of the game.Over the past few months, while in Beta, we have fixed the majority of the critical and major bugs, and this release contains hundreds more bug fixes and many new features.- New Tile Sets:  Monolithum, Detrite (Founders Only), Interior hull (Founders Only)- New Vehicle : Space Copter- Water/Lava Plane Generation- Dedicated Server Performance- Procedural Asteroids- Atmosphere  Shaders and Cloud Improvements- New Doors : Monolithum, Titanium, Graphene- New Creature: Sand Sloth- Desert and Badlands Vegetation-  New Collectable Plants- Swimming- 19 Song Original Soundtrack Completed- Dynamic Loading Screen- Frame Rate Optimizations- More realistic Terrain and Biome Generation- Blocks Have Better Performance- Badges (Founders Club, IndieGoGo)- More Dedicated Server Console Commands and Config Options- Community can now host their own dedicated servers of Creative or Survival. Please visit this link which has the info you need on hosting your own dedicated server: http://starforge.gamepedia.com/Dedicated_Server- 200 + bug fixesWe\\\'ve also finished and implemented our IndieGoGo and Founders club rewards. IndieGoGo backers must link their account in-game in order to receive their digital perks; Steam purchasers  do not need to worry about this as all updates are channeled via Steam.. As for the Digital Rewards (wallpapers, art book, strategy guide, soundtrack), we will be providing a link to the download for these in the next month as we are still putting the finishing touches on them. We will release another blog post about that when they are done.The hard assets (T-Shirts, Posters) for IndieGoGo backers are also being developed. We have already reached out to everyone involved regarding these rewards. If you are an IndieGoGo backer or Founder on Steam and have questions or concerns about your name being listed, please email us at sworin(at)codehatch.com. We will periodically be adding in the new names as we receive them.Thanks again for all your support. We hope you enjoy playing the release!- The Code}{atch Team"
166,feature,"Week@Codehatch - World Spire, Doors, and Space Helicopter","Aug 29, 2014","We\\\'ve been working the last 2 weeks mainly on bugs and stability fixes. However, we\\\'ve managed to put in some features such as the World Spire, 3 Doors, 3 Garage Doors, and the Space Helicopter.Check it out below:http://starforge.typepad.com/starforge/2014/08/weekcodehatch-world-spire-doors-and-space-helicopter.htmlThank you for all your support!- The Code}{atch"
167,feature,"Update 0.9 now on Steam! Alien Forest, New Creatures, Radar Turret, Optimization, and more!","Aug 6, 2014","We\\\'ve been working hard on a new update the past few weeks. There are many new features, and many bug fixes in this update. We worked on stability and optimization as our main focus. Our MP Dedicated servers should also be much more stable now. And we\\\'ve buffed Digging to be much faster.- Please note that due to internal changes in our engine we had to once again reset the saves.Here is an list of the new features:- Loot vats. There are 3 loot vats now in the world, you will see a beam of light from them, this notifies the players of a loot delivery. However, loot is only delivered to these vats periodically, so its first come, first serve.- New Creatures, we\\\'ve put in the Beedle, the Belcher, and the Prowler. Beware of the prowler, they are very strong.- Alien Forest Biome, get lost in the new alien biome, it can be very foggy.- Harvestable plants, you can now harvest certain natural plants and resources from the ground by hitting ""E"" next to them.- Sonar Probe and Radar Turret, You can now equip yourself to have both mobile and static radar capabilities. This will help warn you of creatures and players in the nearby area.- Compass, find out where you are going. It will also show the placement of your protective spire on it to help you find your base.- New Big Chainsaw, cuts through meat and wood much faster.- New Beacon light- Repair Gun, repairs all your objects using utility ammo.Aside from the new features, as mentioned above, we have been working very hard on optimization and bug fixes. We hope to have stabilized the servers a great deal. We\\\'ve also done a full pass on all the shaders and graphics in our game and tweaked and tuned them for the different graphics settings, you should be able to run our game on many more computers now on the fastest settings then you could before.Please visit this guide we made for some tips on tweaking your graphics settings:http://steamcommunity.com/sharedfiles/filedetails/?id=296911104Hope everyone enjoys the latest release, and thank you for your continued support!- The Code}{atch Team"
168,feature,Week @ Code}{atch,"Jul 18, 2014","Hey guys,So this Week @ Code}{atch, things have been fairly relaxed, compared to the previous week.  We\\\'ve created some front-end changes in the game and have added a compass, harvestable plants, and a couple of creatures into the game.  The compass is featured at the bottom of the screen, and shows one the location of the world spire, enemies, npcs and other players.  It shifts around on the screen and now allows players to find their way to beacons, other players and orient themselves around landmarks such as the Spire. Next up, we\\\'ve got a mean new creature that moves fast, bites you fiercely and generally makes you hate life.  Introducing, the Prowler:It\\\'s pretty ferocious! It can run quite fast, it has hardy amounts of armor, and its only weakness is bullets.  Lot\\\'s of \\\'em.  So if you\\\'re under-prepared or early-on when you meet this guy, just run the other way.  Also, we\\\'ve added a new animal of prey, that moves quickly and effectively, and drops a slightly different configuration of loot.  It\\\'s an non-aggressive class NPC, and skitters across the ground rapidly on its two fore-legs.  It can be a challenge to catch up too, and possibly lead to some nasty predators.  The rest of the week has been spent fixing up bugs and tidying up the netcode.  We\\\'ve also changed some development methods around, in the hopes of being able to add features more robustly.  Thanks for reading, and I hope you all have a solid weekend! From everyone here at Code}{atch, thank you! -- Will "
